test_listing_id,neighbor_listing_id,rank,distance
41026321,642200729160224264,3,0.0001627802848815918
41026321,653344897527046578,4,0.00017154216766357422
41026321,918031152959077546,5,0.00017511844635009766
873599779345000344,26048898,1,0.00983506441116333
40647397,40978653,1,0.00020360946655273438
40647397,27309879,2,0.00029754638671875
40647397,39957002,3,0.00032448768615722656
40647397,36625142,4,0.00034314393997192383
40318994,44206907,1,0.00034052133560180664
25385931,37391511,1,0.0010405778884887695
784057424584527008,15755044,1,0.00014603137969970703
784057424584527008,950501,2,0.0004000663757324219
25476378,43829164,1,0.0002447366714477539
25476378,44202493,2,0.0002574920654296875
25476378,31507391,3,0.0002924203872680664
25476378,17819024,4,0.0003161430358886719
25476378,16827324,5,0.0003376007080078125
40337767,6997661,1,2.1398067474365234e-05
40337767,35957253,2,3.3855438232421875e-05
40337767,4443018,3,3.695487976074219e-05
40337767,20177343,4,6.389617919921875e-05
40337767,3316596,5,6.520748138427734e-05
871626672495412310,675734651297062725,1,0.00021898746490478516
871626672495412310,37317274,2,0.00025832653045654297
871626672495412310,1184291,3,0.00028455257415771484
871626672495412310,42128766,4,0.0003123283386230469
871626672495412310,21561047,5,0.0003292560577392578
40344687,8730006,1,2.5033950805664062e-05
40344687,30124370,2,5.888938903808594e-05
40344687,18500379,3,6.377696990966797e-05
40344687,18136594,4,9.059906005859375e-05
40344687,45361207,5,0.0001049041748046875
25475183,786874058879168861,1,0.0007885098457336426
1026329,38068814,1,0.0037009716033935547
25452771,580369687724030756,1,2.384185791015625e-06
25452771,576597159572776988,2,3.2186508178710938e-06
25452771,660731579375475042,3,1.2755393981933594e-05
25452771,719449612318781726,4,1.3589859008789062e-05
25452771,9722280,5,1.7642974853515625e-05
40394046,120494,1,0.0001093149185180664
40394046,34346517,2,0.00019490718841552734
40394046,36971225,3,0.00019973516464233398
40394046,524805,4,0.00021266937255859375
40394046,12698912,5,0.00023353099822998047
783217820031352921,21580672,1,0.00010401010513305664
783217820031352921,24850164,2,0.00010961294174194336
783217820031352921,41681043,3,0.00012010335922241211
783217820031352921,28355084,4,0.00012063980102539062
783217820031352921,886149937477177451,5,0.00012093782424926758
872140231900255014,869373491728577636,1,0.00017708539962768555
40397894,12998105,1,1.5616416931152344e-05
40397894,18291057,2,4.7147274017333984e-05
40397894,12180287,3,5.900859832763672e-05
40397894,17088180,4,6.330013275146484e-05
40397894,7173425,5,7.772445678710938e-05
40471827,53661721,1,1.919269561767578e-05
40471827,807828910032050647,2,2.0742416381835938e-05
40471827,663546157215671888,3,2.8848648071289062e-05
40471827,798267443019812683,4,3.0159950256347656e-05
40471827,608426526504717515,5,3.075599670410156e-05
25245350,40650221,1,0.0024727582931518555
783168724896652942,856496894026213238,1,1.2218952178955078e-05
783168724896652942,959847455045746755,2,1.4722347259521484e-05
783168724896652942,567779259693527278,3,1.621246337890625e-05
783168724896652942,861301864549143212,4,1.8715858459472656e-05
783168724896652942,880109902107967967,5,2.110004425048828e-05
873017003912847803,907022383851108904,1,2.8133392333984375e-05
873017003912847803,850533099912151539,2,0.00010859966278076172
873017003912847803,6547354,3,0.00011301040649414062
873017003912847803,842850929793951214,4,0.00011396408081054688
873017003912847803,709390079529025347,5,0.00011563301086425781
40523662,2163046,1,0.012131929397583008
782494232040468529,51157802,1,9.888410568237305e-05
782494232040468529,28216355,2,0.00013566017150878906
782494232040468529,50128480,3,0.00017148256301879883
782494232040468529,50929293,4,0.00023406744003295898
782494232040468529,11710116,5,0.0002556443214416504
5555691,678665833272262864,1,0.0016446113586425781
25372146,51532689,1,1.633167266845703e-05
25372146,603386404059180102,2,3.528594970703125e-05
25372146,750593197213936901,3,3.612041473388672e-05
25372146,741089144301859711,4,3.898143768310547e-05
25372146,872513228554342559,5,4.7147274017333984e-05
40527582,22479602,1,6.437301635742188e-05
40527582,41142615,2,7.152557373046875e-05
40527582,828194660192950684,3,9.906291961669922e-05
40527582,17623014,4,0.0001112818717956543
40527582,14108978,5,0.00011706352233886719
40631069,12852370,1,7.62939453125e-05
40631069,24535648,2,0.00016701221466064453
40631069,42261283,3,0.0001780986785888672
40631069,10421000,4,0.00028228759765625
873177344560144252,923834392261657991,1,0.00011920928955078125
873177344560144252,854212638632767042,2,0.0001723766326904297
873177344560144252,547577669129679551,3,0.00017774105072021484
873177344560144252,19132709,4,0.0001977682113647461
873177344560144252,38262139,5,0.0001990199089050293
780990609417622995,572529789170760539,1,0.001424551010131836
25251901,20209699,1,0.0001385211944580078
25251901,14724131,2,0.00015020370483398438
25251901,20137516,3,0.00016438961029052734
25251901,9606893,4,0.00016820430755615234
25251901,27219722,5,0.00016927719116210938
3558061,42305269,1,0.00010406970977783203
3558061,45197859,2,0.00011396408081054688
3558061,45667697,3,0.00011467933654785156
3558061,18385519,4,0.00011730194091796875
3558061,835542282539530241,5,0.00015205144882202148
39542628,41450561,1,0.008674025535583496
792747721457097897,685845202236140121,1,0.0002357959747314453
792747721457097897,804860397777609617,2,0.00039136409759521484
4073301,18006981,1,0.0003064274787902832
38271967,31463839,1,0.00015425682067871094
38271967,6428513,2,0.0002924799919128418
38271967,23165825,3,0.0003350973129272461
38271967,40461109,4,0.0003542900085449219
38271967,21658109,5,0.00038743019104003906
38206780,27756430,1,0.0028990507125854492
804226370416203637,40650221,1,0.020543575286865234
28943644,39056178,1,0.0006444454193115234
38223307,686531826462022081,1,8.320808410644531e-05
38223307,604152081477400986,2,0.00011026859283447266
38223307,838313875389938051,3,0.00011110305786132812
38223307,47713799,4,0.00012552738189697266
38223307,940497189024183408,5,0.00012671947479248047
28830354,26216959,1,0.0003415346145629883
803526340989194234,775985378075252852,1,3.0040740966796875e-05
803526340989194234,740420163713817649,2,5.054473876953125e-05
803526340989194234,817839773925477374,3,5.733966827392578e-05
803526340989194234,9986397,4,5.9485435485839844e-05
803526340989194234,50319987,5,6.16312026977539e-05
38229839,46731036,1,0.008270740509033203
858381108062651582,783957293822560881,1,0.00023376941680908203
38232322,24728176,1,8.535385131835938e-05
38232322,6840946,2,0.00015425682067871094
38232322,27344281,3,0.0001990795135498047
38232322,24003884,4,0.00021636486053466797
38232322,44063080,5,0.0002605915069580078
28304540,581866620226526489,1,7.426738739013672e-05
28304540,51972413,2,9.495019912719727e-05
28304540,41029401,3,9.739398956298828e-05
28304540,850565514025574086,4,0.00012886524200439453
28304540,43473731,5,0.00020873546600341797
803346543011845703,44090214,1,0.010455489158630371
28301661,837449617302623320,1,3.904104232788086e-05
28301661,679352025693424520,2,4.601478576660156e-05
28301661,659272090666777306,3,6.341934204101562e-05
28301661,6547354,4,6.985664367675781e-05
28301661,51085315,5,7.319450378417969e-05
859243945894536398,2005815,1,4.9233436584472656e-05
859243945894536398,19105914,2,5.2869319915771484e-05
859243945894536398,947832637537672144,3,8.350610733032227e-05
859243945894536398,665659599182919612,4,9.149312973022461e-05
859243945894536398,30283418,5,0.00010281801223754883
635408,2776190,1,5.137920379638672e-05
635408,21202790,2,6.109476089477539e-05
635408,39762756,3,0.0001302957534790039
635408,745414010564857805,4,0.00014978647232055664
635408,676014930489971173,5,0.00016605854034423828
38310819,22471294,1,0.0005296468734741211
802944380000077622,882690241428567036,1,7.319450378417969e-05
802944380000077622,619985224549255261,2,8.440017700195312e-05
802944380000077622,624680695707352716,3,8.463859558105469e-05
802944380000077622,762271965625761715,4,9.512901306152344e-05
802944380000077622,748622699683505970,5,9.739398956298828e-05
28298761,46098055,1,1.1563301086425781e-05
28298761,46098296,2,1.2040138244628906e-05
28298761,35627946,3,1.5795230865478516e-05
28298761,35596783,4,1.5795230865478516e-05
28298761,572293537485608794,5,1.7762184143066406e-05
38383955,48932091,1,0.03219330310821533
4004647,715849532177200529,1,2.205371856689453e-05
4004647,755681446712368538,2,4.589557647705078e-05
4004647,833288760996533781,3,4.780292510986328e-05
4004647,833300264229734387,4,4.780292510986328e-05
4004647,821616100936643770,5,4.9233436584472656e-05
802798943631542376,37279970,1,0.001355588436126709
859923441991191873,783957293822560881,1,0.007609009742736816
28295914,24638564,1,0.0002727508544921875
28295914,25768094,2,0.0003552436828613281
28295914,16389065,3,0.00041961669921875
38405032,43878674,1,0.0001710057258605957
38405032,47171591,2,0.00017398595809936523
38405032,36654047,3,0.0001742243766784668
38405032,33335524,4,0.00018328428268432617
38405032,39519216,5,0.0001850128173828125
28273412,28273467,1,2.384185791015625e-07
28273412,14543379,2,2.086162567138672e-05
28273412,940197351771105098,3,2.193450927734375e-05
28273412,838360294382643570,4,2.4557113647460938e-05
28273412,21644654,5,3.218650817871094e-05
802136554356999036,805550221196320327,1,0.00020039081573486328
802136554356999036,24361829,2,0.000255584716796875
802136554356999036,795369701713979146,3,0.0002560615539550781
802136554356999036,13834867,4,0.0002638101577758789
802136554356999036,781231820927734734,5,0.0002658367156982422
38506972,927519892141819254,1,0.8930917978286743
38197384,39300654,1,0.0008361339569091797
28982840,796173079353274463,1,0.0015398859977722168
28223456,43684524,1,0.008517742156982422
854150233973419884,807739697744802257,1,5.352497100830078e-05
854150233973419884,754943027375171461,2,5.4717063903808594e-05
854150233973419884,34564274,3,6.669759750366211e-05
854150233973419884,574341522883038870,4,7.700920104980469e-05
854150233973419884,832484126182457263,5,7.700920104980469e-05
852552362508283477,50227660,1,4.482269287109375e-05
852552362508283477,667211578547272755,2,4.661083221435547e-05
852552362508283477,838311977123730131,3,8.213520050048828e-05
852552362508283477,53776410,4,9.28640365600586e-05
852552362508283477,616348526571936824,5,0.0001024007797241211
807112640474909289,748622699683505970,1,8.64267349243164e-05
807112640474909289,624680695707352716,2,9.40561294555664e-05
807112640474909289,51064226,3,9.5367431640625e-05
807112640474909289,619985224549255261,4,0.00011169910430908203
807112640474909289,882690241428567036,5,0.00011491775512695312
29822236,13137507,1,9.083747863769531e-05
29822236,36543346,2,9.083747863769531e-05
29822236,50596523,3,0.0001894235610961914
29822236,36971225,4,0.0002377629280090332
29822236,41142615,5,0.0002579689025878906
37482422,30927600,1,0.008930802345275879
37619067,19868206,1,5.9604644775390625e-06
37619067,35512248,2,3.1113624572753906e-05
37619067,34337658,3,3.1828880310058594e-05
37619067,6090887,4,6.687641143798828e-05
37619067,42017971,5,9.28044319152832e-05
787167,35294711,1,4.112720489501953e-05
787167,49579081,2,5.53131103515625e-05
787167,49556853,3,5.888938903808594e-05
787167,27446396,4,9.524822235107422e-05
787167,22405609,5,9.953975677490234e-05
854097677362804928,773167571776077802,1,0.000628352165222168
29555007,22856173,1,0.007724761962890625
37629470,40914775,1,0.0003522634506225586
29246218,2820550,1,0.0003483295440673828
37682523,35089912,1,0.0027636289596557617
806433364665831515,852665442007235727,1,5.841255187988281e-06
806433364665831515,47903001,2,6.794929504394531e-06
806433364665831515,816556675397634779,3,9.179115295410156e-06
806433364665831515,943239342175892116,4,1.5020370483398438e-05
806433364665831515,574364534579298678,5,2.562999725341797e-05
29229797,657153685596807163,1,0.0029410123825073242
805557949626190974,820716174857337157,1,0.0002695322036743164
805557949626190974,944251094766096762,2,0.00031948089599609375
805557949626190974,829477575925096624,3,0.0003752708435058594
805557949626190974,743929436251458092,4,0.0003934502601623535
805557949626190974,880315441831349000,5,0.0004038810729980469
37715385,36824377,1,8.535385131835938e-05
37715385,43371763,2,0.00010776519775390625
37715385,17988493,3,0.0001246929168701172
37715385,40651425,4,0.0001512765884399414
37715385,42225414,5,0.00015145540237426758
806384714319366831,767395746439768572,1,0.0016849040985107422
29149468,939019016613811476,1,0.007601141929626465
37802334,586695109160702703,1,0.00014197826385498047
856751900731969636,709084514737758060,1,0.0001347661018371582
856751900731969636,612259679381433160,2,0.0001513957977294922
856751900731969636,613430983241975514,3,0.00015997886657714844
856751900731969636,871580189156627587,4,0.0001646876335144043
856751900731969636,53776410,5,0.0001647472381591797
37989573,13269540,1,0.00016427040100097656
37989573,20530190,2,0.00020396709442138672
37989573,13925500,3,0.0002499818801879883
37989573,19092480,4,0.0003084540367126465
37989573,20123296,5,0.0003268718719482422
805568624775583693,717146770187238001,1,0.0
805568624775583693,717146488935396237,2,0.0
805568624775583693,587413646189914392,3,0.0
805568624775583693,803434049500227601,4,4.291534423828125e-06
805568624775583693,800485134241370756,5,0.00030553340911865234
29004206,31481858,1,0.0
29004206,29003696,2,0.0
38175066,40134602,1,0.0014598369598388672
28995839,35029782,1,1.049041748046875e-05
28995839,22730380,2,2.3484230041503906e-05
28995839,23975113,3,3.93986701965332e-05
28995839,26326933,4,6.556510925292969e-05
28995839,16458561,5,7.259845733642578e-05
38187062,13215870,1,0.0008186101913452148
856904384541814167,852816440469957525,1,1.1682510375976562e-05
856904384541814167,723738327833800529,2,4.7266483306884766e-05
856904384541814167,704840892479136780,3,5.507469177246094e-05
856904384541814167,10375823,4,6.717443466186523e-05
856904384541814167,775945977518639103,5,7.557868957519531e-05
860738683236633368,713575338054197956,1,4.088878631591797e-05
860738683236633368,694217453721201166,2,4.6372413635253906e-05
860738683236633368,679352025693424520,3,5.7816505432128906e-05
860738683236633368,837449617302623320,4,5.8710575103759766e-05
860738683236633368,51085315,5,6.67572021484375e-05
38571578,657757383598357035,1,0.0019398927688598633
39504049,607726812316976026,1,0.004996120929718018
27073166,27073298,1,0.0
27073166,619985224549255261,2,0.00016939640045166016
27073166,46349633,3,0.00019407272338867188
27073166,52099222,4,0.00019824504852294922
27073166,882690241428567036,5,0.0001989603042602539
27161434,34781179,1,2.4437904357910156e-05
27161434,37732079,2,9.047985076904297e-05
27161434,19467937,3,0.00011736154556274414
27161434,44242848,4,0.00012123584747314453
27161434,44300644,5,0.00012195110321044922
39127379,39211853,1,0.0
39127379,39193190,2,0.0
39127379,39192734,3,0.0
39127379,39192957,4,0.0
39127379,39191956,5,0.0
27100109,21652545,1,0.0001233816146850586
27100109,19657406,2,0.00023376941680908203
27100109,984752,3,0.00024378299713134766
27100109,25185975,4,0.00025773048400878906
27100109,2440503,5,0.00029087066650390625
39145159,36593411,1,6.186962127685547e-05
39145159,40687935,2,7.56978988647461e-05
39145159,39556299,3,0.00010216236114501953
39145159,24843339,4,0.00010645389556884766
39145159,13893439,5,0.00011658668518066406
862393451827921929,654102403684146942,1,0.00019568204879760742
862393451827921929,34380017,2,0.00027042627334594727
862393451827921929,30786292,3,0.00035250186920166016
862393451827921929,41128765,4,0.0003642439842224121
862393451827921929,23246080,5,0.0004131197929382324
994093,655459169554305909,1,6.079673767089844e-06
994093,39404286,2,2.181529998779297e-05
994093,800074353806352247,3,2.2113323211669922e-05
994093,48134574,4,2.4437904357910156e-05
994093,25338792,5,2.5272369384765625e-05
39221173,39211052,1,0.0006760954856872559
27073796,810725143789558297,1,1.049041748046875e-05
27073796,802013544913479015,2,1.1026859283447266e-05
27073796,949001222425164317,3,2.1636486053466797e-05
27073796,904116491273367099,4,2.7298927307128906e-05
27073796,957811275728769539,5,2.872943878173828e-05
797036901085794734,582289962671806364,1,4.9114227294921875e-05
797036901085794734,50125751,2,0.00017023086547851562
797036901085794734,49644497,3,0.00019818544387817383
797036901085794734,744850097574733842,4,0.00023317337036132812
797036901085794734,799875839888354900,5,0.0002639293670654297
39238115,10421000,1,0.00044465065002441406
3860771,50967414,1,0.000494539737701416
862608663636890257,894564766763904763,1,0.00010263919830322266
862608663636890257,728156338425544148,2,0.00020873546600341797
862608663636890257,882988616522508602,3,0.000225067138671875
862608663636890257,948244705527508524,4,0.0003160238265991211
862608663636890257,671549897587883014,5,0.0003170967102050781
796935845406786773,952036221726257209,1,5.960464477539062e-07
796935845406786773,4726077,2,2.4080276489257812e-05
796935845406786773,4195759,3,2.5987625122070312e-05
796935845406786773,830404431694951001,4,2.9325485229492188e-05
796935845406786773,844036714759658512,5,3.236532211303711e-05
862253740995433534,31410789,1,0.0001938343048095703
862253740995433534,13709486,2,0.00019913911819458008
862253740995433534,45420621,3,0.0002713203430175781
862253740995433534,776200201786773904,4,0.00028765201568603516
862253740995433534,48585991,5,0.0003414750099182129
27046640,603386404059180102,1,1.3470649719238281e-05
27046640,51532689,2,1.4066696166992188e-05
27046640,750593197213936901,3,1.811981201171875e-05
27046640,741089144301859711,4,2.47955322265625e-05
27046640,872513228554342559,5,2.7358531951904297e-05
39264737,823228158676131536,1,0.002221524715423584
796285853643102341,44975640,1,0.00010228157043457031
796285853643102341,46275213,2,0.00014698505401611328
796285853643102341,827417341249475979,3,0.0001679062843322754
796285853643102341,31850414,4,0.00017011165618896484
796285853643102341,18818753,5,0.00017368793487548828
862887365188024314,573852988779515758,1,0.0007051229476928711
26979129,6323263,1,0.001744091510772705
39290896,44090214,1,0.023706436157226562
39427379,43977250,1,0.00099867582321167
26913284,866355296202824389,1,2.8014183044433594e-06
26913284,615805670412639469,2,3.4570693969726562e-06
26913284,802668624469471339,3,4.76837158203125e-06
26913284,21589847,4,1.1444091796875e-05
26913284,54153209,5,1.2278556823730469e-05
795419766771655414,46520567,1,9.655952453613281e-06
795419766771655414,53581693,2,2.6464462280273438e-05
795419766771655414,775878916237988994,3,7.152557373046875e-05
795419766771655414,823114742376677034,4,0.00014781951904296875
795419766771655414,751932694087206091,5,0.00014781951904296875
862982966306574122,53581693,1,4.118680953979492e-05
862982966306574122,46520567,2,6.22868537902832e-05
862982966306574122,775878916237988994,3,6.586313247680664e-05
862982966306574122,762032258403225908,4,0.0001475214958190918
862982966306574122,867774013864832586,5,0.0002015233039855957
39464126,769393788155558046,1,0.00038427114486694336
26807634,956670118812976500,1,0.0027428865432739258
797380868659892669,924575582162029672,1,2.1696090698242188e-05
797380868659892669,786737470731406284,2,2.6345252990722656e-05
797380868659892669,903444484368699177,3,2.658367156982422e-05
797380868659892669,52834775,4,3.2067298889160156e-05
797380868659892669,856496894026213238,5,3.212690353393555e-05
39126507,32278264,1,0.008970379829406738
801972134543315816,2065057,1,8.463859558105469e-06
801972134543315816,46725460,2,1.3887882232666016e-05
801972134543315816,669229903809413129,3,1.3947486877441406e-05
801972134543315816,772831536917572449,4,1.7523765563964844e-05
801972134543315816,42170263,5,1.7881393432617188e-05
38796941,926193378157851905,1,8.344650268554688e-07
38796941,881158300800998337,2,6.306171417236328e-05
38796941,52926998,3,6.67572021484375e-05
38796941,8506137,4,8.654594421386719e-05
38796941,826542470566012806,5,9.1552734375e-05
38597102,509344,1,0.0014186501502990723
38620455,856409116760884437,1,0.00107574462890625
860766371285902560,780227198649090517,1,0.00012481212615966797
860766371285902560,31765407,2,0.00015354156494140625
860766371285902560,696327414582676344,3,0.00015735626220703125
860766371285902560,781231820927734734,4,0.00018465518951416016
860766371285902560,805550221196320327,5,0.00023555755615234375
4990676,20007085,1,0.005964159965515137
801886856410484675,781562780550304982,1,5.602836608886719e-06
801886856410484675,846321165771914766,2,7.510185241699219e-06
801886856410484675,654186614997684188,3,0.0001074075698852539
801886856410484675,575132209266797074,4,0.00012600421905517578
801886856410484675,52727439,5,0.00012803077697753906
27929349,620877294970205995,1,2.378225326538086e-05
27929349,12698912,2,7.915496826171875e-05
27929349,34346517,3,9.572505950927734e-05
27929349,36863878,4,0.0002002716064453125
27929349,36971225,5,0.00021392107009887695
38683389,12696755,1,0.00016808509826660156
38683389,9873632,2,0.0002301931381225586
38683389,42369182,3,0.0002416372299194336
38683389,16143050,4,0.00026106834411621094
38683389,34000649,5,0.00027948617935180664
27618495,805125746373972535,1,0.00024169683456420898
27618495,810553695529382926,2,0.0003033280372619629
27618495,705647781847463060,3,0.00031048059463500977
27618495,774566207877075217,4,0.0003139376640319824
27618495,53379819,5,0.00036722421646118164
38684540,40078249,1,0.0004121065139770508
38684540,41151792,2,0.0004200935363769531
861313193165806551,34844193,1,0.051720380783081055
801209199001297260,24705472,1,0.00046497583389282227
27560637,35763088,1,0.001944422721862793
800649340515457555,28290816,1,0.0009382963180541992
39125953,41077848,1,0.0014708638191223145
38797867,903666906457326450,1,0.006042897701263428
861647538055608590,717255798646002305,1,0.004185199737548828
27520018,854228713923620615,1,0.007062196731567383
38798785,30285081,1,7.31348991394043e-05
38798785,806612506628525258,2,7.647275924682617e-05
38798785,960024892442215663,3,8.934736251831055e-05
38798785,17529489,4,9.912252426147461e-05
38798785,9131204,5,0.0001010894775390625
799229742793149357,959847455045746755,1,1.6093254089355469e-06
799229742793149357,620840882124435817,2,1.9311904907226562e-05
799229742793149357,624460789683476565,3,1.9431114196777344e-05
799229742793149357,856496894026213238,4,1.9848346710205078e-05
799229742793149357,786737470731406284,5,2.2530555725097656e-05
27500328,22045672,1,0.009041786193847656
39027291,847556399499149379,1,0.026956617832183838
862021341683104766,11209191,1,0.00020241737365722656
39044867,21581132,1,0.0003584623336791992
39044867,21581137,2,0.0003592967987060547
39044867,21580673,3,0.00035953521728515625
39044867,25758657,4,0.0003968477249145508
39044867,13588638,5,0.00041985511779785156
27364754,30730635,1,7.432699203491211e-05
27364754,29668576,2,0.00014722347259521484
27364754,6421188,3,0.0001786947250366211
27364754,4323855,4,0.00023126602172851562
27364754,25095714,5,0.00023376941680908203
797644402101357207,44562488,1,1.3709068298339844e-05
797644402101357207,47574663,2,2.2411346435546875e-05
797644402101357207,51867525,3,5.638599395751953e-05
797644402101357207,2412116,4,7.462501525878906e-05
797644402101357207,39697098,5,8.940696716308594e-05
27192707,19492619,1,0.004064023494720459
18998489,771458635308604377,1,4.57763671875e-05
18998489,39619637,2,4.982948303222656e-05
18998489,18411221,3,5.2094459533691406e-05
18998489,724514873846943888,4,5.710124969482422e-05
18998489,762919889293985701,5,5.805492401123047e-05
1374207,26977285,1,4.190206527709961e-05
1374207,5505080,2,6.377696990966797e-05
1374207,35190141,3,8.612871170043945e-05
1374207,10954604,4,9.053945541381836e-05
1374207,17732699,5,0.0001055002212524414
53697412,852816440469957525,1,3.1113624572753906e-05
53697412,704840892479136780,2,4.6133995056152344e-05
53697412,579284,3,6.890296936035156e-05
53697412,704825084817101913,4,6.890296936035156e-05
53697412,723738327833800529,5,8.779764175415039e-05
671874052190938227,824334401196270480,1,0.0002498030662536621
671874052190938227,787507858036645230,2,0.0002983212471008301
671874052190938227,715715132980763283,3,0.00036537647247314453
671874052190938227,52099306,4,0.00039201974868774414
671874052190938227,840391566981635413,5,0.00039649009704589844
13405465,914881347114118382,1,6.389617919921875e-05
13405465,633040826716575814,2,8.463859558105469e-05
13405465,44237030,3,0.00010383129119873047
13405465,45662867,4,0.0001252889633178711
13405465,651826239003709075,5,0.00012600421905517578
53747316,639821026771701872,1,0.0002104640007019043
53747316,875461801993438502,2,0.00023180246353149414
53747316,891796150654420424,3,0.00028252601623535156
53747316,1127370,4,0.00039130449295043945
53747316,887390601878446447,5,0.0003936290740966797
674527162898442640,569392392397661134,1,3.933906555175781e-06
674527162898442640,629566398041640542,2,1.8656253814697266e-05
674527162898442640,823112678933121218,3,6.687641143798828e-05
674527162898442640,669981061600017868,4,9.47713851928711e-05
674527162898442640,43808514,5,0.0001779794692993164
53780956,49049392,1,1.1146068572998047e-05
53780956,53930129,2,1.1324882507324219e-05
53780956,522412092630105570,3,1.430511474609375e-05
53780956,704842655185529448,4,1.4781951904296875e-05
53780956,563708327025211092,5,1.6391277313232422e-05
944692180095926705,50123980,1,2.1576881408691406e-05
944692180095926705,37270008,2,0.00015079975128173828
944692180095926705,36871913,3,0.00015342235565185547
944692180095926705,26073121,4,0.00016349554061889648
944692180095926705,39008907,5,0.00019979476928710938
13365006,17365181,1,0.0010647177696228027
53813542,590446818020270486,1,0.00029271841049194336
672087942075893789,6933742,1,0.0017936229705810547
13358103,17501314,1,0.0002658963203430176
13358103,39867363,2,0.0002976655960083008
13358103,21468999,3,0.0003731846809387207
13358103,43629723,4,0.0004118680953979492
13358103,44043875,5,0.00041681528091430664
53845231,25338792,1,2.384185791015625e-07
53845231,800074353806352247,2,1.8477439880371094e-06
53845231,52553830,3,5.9604644775390625e-06
53845231,52547821,4,5.9604644775390625e-06
53845231,52553906,5,5.9604644775390625e-06
945566589747011535,630826329196583072,1,8.106231689453125e-05
945566589747011535,32247593,2,0.0002084970474243164
945566589747011535,747576859060225822,3,0.00023812055587768555
945566589747011535,922375159818811032,4,0.00024712085723876953
945566589747011535,29216453,5,0.0002694129943847656
13337747,4472211,1,0.027816057205200195
13664733,13438838,1,8.672475814819336e-05
13664733,26561555,2,0.00020450353622436523
13664733,27770039,3,0.00028020143508911133
13664733,34054351,4,0.00029534101486206055
13664733,15638554,5,0.0003847479820251465
53856088,41211248,1,0.0001036524772644043
53856088,47133816,2,0.0003323554992675781
53856088,713468857485022395,3,0.0003426074981689453
53856088,8506137,4,0.0003679990768432617
53856088,50676619,5,0.00040036439895629883
13322338,43803570,1,0.0008827447891235352
53947723,43315363,1,0.00010371208190917969
53947723,894553764373181020,2,0.00013017654418945312
53947723,775878916237988994,3,0.00015437602996826172
53947723,867774013864832586,4,0.00020515918731689453
53947723,53581693,5,0.00024127960205078125
671595661976900442,33147083,1,0.00047588348388671875
945578875417628672,665781533724639318,1,0.00043845176696777344
54079078,719449612318781726,1,9.5367431640625e-07
54079078,660731579375475042,2,1.5497207641601562e-06
54079078,42170263,3,5.4836273193359375e-06
54079078,576597159572776988,4,1.1682510375976562e-05
54079078,580369687724030756,5,1.33514404296875e-05
13255991,45607137,1,5.733966827392578e-05
13255991,27300694,2,8.177757263183594e-05
13255991,13387892,3,8.416175842285156e-05
13255991,13636205,4,9.071826934814453e-05
13255991,5987251,5,9.238719940185547e-05
54086652,50929293,1,1.5854835510253906e-05
54086652,2630719,2,0.00010573863983154297
54086652,50128480,3,0.0001671314239501953
54086652,32599160,4,0.00016748905181884766
54086652,671549897587883014,5,0.00022339820861816406
671559077842863430,24062286,1,0.004126548767089844
13187314,25475226,1,0.0001563429832458496
13187314,17522830,2,0.00026994943618774414
13187314,36716855,3,0.0003224611282348633
13187314,43963729,4,0.0003260374069213867
13187314,35570479,5,0.0003762245178222656
946236941836178433,651931284231232887,1,0.0009484291076660156
53746578,51439814,1,8.702278137207031e-06
53746578,786697054321974534,2,9.179115295410156e-06
53746578,899860446398731228,3,2.2292137145996094e-05
53746578,649058551135636453,4,3.2067298889160156e-05
53746578,49870801,5,3.2067298889160156e-05
943997275659920085,909104064875624312,1,5.245208740234375e-06
943997275659920085,46506547,2,8.821487426757812e-06
943997275659920085,675941222827226711,3,1.811981201171875e-05
943997275659920085,841158810132064744,4,1.8477439880371094e-05
943997275659920085,707120313432800715,5,1.9431114196777344e-05
674590515038951632,907395469658421530,1,4.941225051879883e-05
674590515038951632,669171294604868466,2,0.00019150972366333008
674590515038951632,868140424130355947,3,0.0002110004425048828
674590515038951632,649917707349756258,4,0.000338137149810791
13459756,838321216745435345,1,0.00032448768615722656
943159436056741835,23532049,1,0.027322232723236084
676512524102395123,897059975681477481,1,8.881092071533203e-06
676512524102395123,967866532452472107,2,1.2934207916259766e-05
676512524102395123,904254374816620747,3,1.329183578491211e-05
676512524102395123,927446190915271085,4,2.104043960571289e-05
676512524102395123,816556675397634779,5,2.2113323211669922e-05
53336235,906567353951086168,1,0.00028634071350097656
53336235,858013771449803961,2,0.00033795833587646484
53336235,775178177572448604,3,0.00033926963806152344
53336235,565081005352704685,4,0.00034177303314208984
53336235,777478072805505517,5,0.00034618377685546875
13663454,35855365,1,0.0018125176429748535
2790212,21496173,1,0.001493990421295166
676006936243330934,47709983,1,1.519918441772461e-05
676006936243330934,33019086,2,2.0742416381835938e-05
676006936243330934,867196843590353517,3,2.1636486053466797e-05
676006936243330934,771458635308604377,4,2.2530555725097656e-05
676006936243330934,20631952,5,2.4080276489257812e-05
943216102963763702,36046884,1,0.006496906280517578
13631488,13269540,1,2.944469451904297e-05
13631488,20530190,2,3.170967102050781e-05
13631488,4687219,3,0.00012177228927612305
13631488,20123296,4,0.0001366138458251953
13631488,30389665,5,0.00014352798461914062
53491194,54338370,1,0.0012454986572265625
53542474,1218703,1,0.032693326473236084
